x,y
742,58.5
741,59.5
740,60.5
739,58.5
738,58.5
737,60.5
736,59.5
735,55.5
734,58.5
733,59.5
732,58.5
731,58.5
730,60.5
729,57.5
728,59.5
727,61.5
726,59.5
725,59.5
724,58.5
723,60.5
722,58.5
721,58.5
720,57.5
719,56.5
718,59.5
717,56.5
717,57.5
717,58.5
716,59.5
715,60.5
714,60.5
713,61.5
712,60.5
711,59.5
710,58.5
709,58.5
708,57.5
707,57.5
706,56.5
705,57.5
704,58.5
703,55.5
702,56.5
701,56.5
700,58.5
699,57.5
698,57.5
697,56.5
696,59.5
695,59.5
694,58.5
693,56.5
693,58.5
693,59.5
692,60.5
691,58.5
691,59.5
691,60.5
690,58.5
689,61.5
688,62.5
687,60.5
686,58.5
685,57.5
684,57.5
683,58.5
682,56.5
681,58.5
680,58.5
679,59.5
678,57.5
677,58.5
676,58.5
675,57.5
674,57.5
673,56.5
672,56.5
671,57.5
670,56.5
669,56.5
668,56.5
667,57.5
666,57.5
665,58.5
664,57.5
663,59.5
662,56.5
661,57.5
660,56.5
659,56.5
658,56.5
657,55.5
656,57.5
655,56.5
654,59.5
653,58.5
652,57.5
651,59.5
650,57.5
649,57.5
648,59.5
647,58.5
646,60.5
645,60.5
644,60.5
643,60.5
642,58.5
641,57.5
640,56.5
639,56.5
638,57.5
637,57.5
636,56.5
635,55.5
634,57.5
633,58.5
632,60.5
631,58.5
630,59.5
629,59.5
628,61.5
627,60.5
626,60.5
625,57.5
624,57.5
623,56.5
622,58.5
621,58.5
620,59.5
619,61.5
618,58.5
617,58.5
616,57.5
615,59.5
614,59.5
613,57.5
612,57.5
611,58.5
610,58.5
609,58.5
608,59.5
607,57.5
606,57.5
605,59.5
604,60.5
603,58.5
602,58.5
601,57.5
600,55.5
599,56.5
598,55.5
597,56.5
596,59.5
595,63.5
594,60.5
593,60.5
592,60.5
591,60.5
590,58.5
589,58.5
588,59.5
587,59.5
586,57.5
586,58.5
586,59.5
585,58.5
584,57.5
583,57.5
582,56.5
581,57.5
580,56.5
579,57.5
578,58.5
577,59.5
576,58.5
575,58.5
574,60.5
573,58.5
572,62.5
571,66.5
570,67.5
569,68.5
568,71.5
567,72.5
566,72.5
565,75.5
564,80.5
563,81.5
562,81.5
561,84.5
560,84.5
559,85.5
558,87.5
557,89.5
556,90.5
555,94.5
554,98.5
553,97.5
552,100.5
551,105.5
550,106.5
