x,y
252,247
253,250
254,255
255,258
256,264
257,266
258,270
259,272
260,274
261,276
262,280
263,284
264,287
265,289
266,293
267,300
268,303
269,307
270,309
271,311
272,320
273,325
274,327
275,331
276,333
277,335
278,341
279,344
280,347
281,354
282,357
283,361
284,364
285,366
286,368
287,373
288,376
289,381
290,384
291,386
292,431
293,454
294,459
295,462
296,464
297,470
298,474
299,477
300,480
301,483
302,486
303,488
304,489
305,490
306,490
307,491
308,492
309,492
310,493
311,493
312,494
313,494
314,494
315,495
316,495
317,496
318,497
319,497
320,497
321,497
322,497
323,497
324,496
325,496
326,495
327,495
328,495
329,494
330,494
331,494
332,494
333,494
334,495
335,495
336,495
337,495
338,495
339,495
340,495
341,495
342,495
343,495
344,494
345,494
346,494
347,494
348,494
349,494
350,494
351,494
352,494
353,493
354,493
355,493
356,493
357,493
358,493
359,493
360,494
361,494
362,494
363,494
364,494
365,495
366,495
367,495
368,495
369,494
370,493
371,493
372,493
373,493
374,493
375,493
376,493
377,493
378,493
379,494
380,494
381,494
382,494
383,495
384,495
385,495
386,495
387,494
388,494
389,494
390,494
391,495
392,495
393,495
394,495
395,495
396,495
397,495
398,494
399,494
400,494
401,494
402,493
403,493
404,492
405,492
406,492
407,492
408,492
409,492
410,491
411,491
412,492
413,492
414,492
415,492
416,492
417,492
418,493
419,493
420,493
421,494
422,494
423,494
424,494
425,494
426,494
427,494
428,493
429,493
430,492
431,492
432,493
433,493
434,493
435,493
436,493
437,493
438,492
439,492
440,492
441,491
442,491
443,491
444,491
445,491
446,491
447,492
448,492
449,493
450,492
451,492
452,492
453,492
454,492
455,492
456,492
457,492
458,491
459,491
460,491
461,491
462,492
463,492
464,493
465,493
466,493
467,493
468,494
469,493
470,493
471,493
472,493
473,492
474,492
475,492
476,491
477,491
478,491
479,491
480,492
481,492
482,493
483,493
484,493
485,493
486,493
487,493
488,494
489,494
490,494
491,495
492,496
493,496
494,495
495,494
496,493
497,492
498,491
499,491
500,491
501,491
502,491
503,491
504,492
505,492
506,493
507,493
508,493
509,493
510,493
511,492
512,492
513,491
514,491
515,491
516,490
517,490
518,491
519,491
520,492
521,492
522,492
523,492
524,492
525,492
526,492
527,492
528,492
529,493
530,493
531,493
532,493
533,493
534,493
535,493
536,493
537,493
538,492
539,492
540,492
541,493
542,493
543,494
544,494
545,494
546,494
547,494
548,494
549,494
550,494
551,494
552,494
553,494
554,493
555,493
556,492
557,491
558,491
559,491
560,491
561,491
562,491
563,491
564,491
565,491
566,491
567,491
568,491
569,491
570,492
571,492
572,492
573,492
574,492
575,492
576,493
577,493
578,494
579,494
580,495
581,495
582,495
583,495
584,495
585,496
586,496
587,496
588,496
589,496
590,495
591,495
592,495
593,495
594,495
595,495
596,495
597,495
598,495
599,495
600,495
601,494
602,494
603,493
604,493
605,493
606,493
607,493
608,493
609,493
610,493
611,493
612,494
613,494
614,494
615,494
616,494
617,493
618,493
619,492
620,491
621,491
622,491
623,491
624,492
625,493
626,493
627,493
628,493
629,493
630,492
631,492
632,492
633,492
634,493
635,494
636,495
637,496
638,496
639,496
640,496
641,495
642,495
643,494
644,494
645,494
646,495
647,495
648,495
649,495
650,495
651,495
652,495
653,495
654,496
655,496
656,496
657,497
658,496
659,496
660,496
661,496
662,496
663,496
664,497
665,497
666,497
667,497
668,496
669,496
670,495
671,495
672,494
673,494
674,494
675,495
676,495
677,496
678,497
679,498
680,499
681,499
682,499
683,498
684,498
685,497
686,496
687,495
688,494
689,493
690,493
691,492
692,492
693,491
694,491
695,489
696,488
697,486
698,485
699,484
700,482
701,480
702,476
703,469
704,465
705,462
706,454
707,450
708,444
709,428
710,386
711,384
712,379
713,376
714,370
715,367
716,365
717,360
718,356
719,353
720,346
721,344
722,342
723,338
724,333
725,331
726,328
727,325
728,321
729,317
730,315
731,314
732,307
733,301
734,295
735,291
736,288
737,283
738,279
739,276
740,273
741,268
742,265
743,262
744,260
745,256
746,249
747,246
748,244
749,240
750,235
751,232
752,230
753,224
754,222
755,217
756,213
757,211
758,209
759,203
760,198
761,192
762,190
763,188
764,187
765,186
766,185
767,183
768,182
769,181
770,181
771,182
772,182
773,182
774,181
775,181
776,181
777,181
778,181
779,181
780,182
781,182
782,182
783,182
784,181
785,181
786,180
787,180
788,180
789,181
790,182
791,183
792,185
793,185
794,185
795,185
796,184
797,184
798,184
799,184
800,184
801,183
802,183
803,183
804,182
805,183
806,183
807,184
808,184
809,185
810,185
811,185
812,185
813,184
814,184
815,184
816,183
817,183
818,183
819,182
820,182
821,182
822,182
823,182
824,182
825,182
826,183
827,183
828,183
829,183
830,183
831,183
832,183
833,183
834,183
835,184
836,184
837,185
838,185
839,185
840,186
841,186
842,185
843,184
844,183
845,182
846,182
847,181
848,181
849,181
850,181
851,181
852,181
853,180
854,179
855,180
856,181
857,183
858,184
859,185
860,185
861,185
862,184
863,183
864,182
865,181
866,181
867,181
868,181
869,181
870,182
871,182
872,182
873,182
874,183
875,183
876,183
877,184
878,184
879,184
880,183
881,183
882,182
883,182
884,181
885,181
886,182
887,182
888,182
889,182
890,182
891,182
892,182
893,183
894,184
895,185
896,185
897,185
898,185
899,185
900,184
901,184
902,184
903,184
904,184
905,184
906,183
907,183
908,183
909,182
910,182
911,181
912,180
913,180
914,180
915,181
916,182
917,182
918,183
919,183
920,183
921,183
922,182
923,182
924,182
925,182
926,181
927,180
928,180
929,180
930,180
931,183
932,184
933,185
934,185
935,185
936,184
937,184
938,183
939,183
940,183
941,182
942,182
943,183
944,183
945,183
946,183
947,182
948,181
949,181
950,181
951,181
952,181
953,182
954,183
955,184
956,184
957,184
958,184
959,184
960,183
961,183
962,183
963,182
964,182
965,182
966,181
967,180
968,180
969,180
970,180
971,180
972,181
973,181
974,181
975,182
976,182
977,182
978,183
979,184
980,184
981,184
982,184
983,184
984,184
985,184
986,184
987,184
988,183
989,183
990,182
991,182
992,182
993,182
994,182
995,182
996,182
997,182
998,182
999,182
